wallet,initial_usd,final_usd,cumulative_roi,avg_daily_roi,volatility,positive_days,max_drawdown,sharpe_ratio,sortino_ratio,avg_recovery_time_days
GFBD3azM6uAWDc6PXnHRpL9DZcb7P7RkL8k3ggcXzg4m,73535.70234187633,23487.439986489124,-68.05981416034732,-1.2503455661655205,5.658455308363664,59.0,-68.80466171541916,-0.2209694162145995,-0.1204909933252157,4.0
5hycobdGC1zgo7vG3zgbYKLXMkSuZTyLAfDtgciMYYKK,9438.300876682082,2995.0783026888,-68.26676388238131,-0.949333994898857,8.690415471835284,65.0,-73.48113199723207,-0.1092391955224175,-0.0702016894944341,
4kt6vK3LAvYfhkaoAU86g9eMFSB9iYkFoKJDUL8X7o1f,1839.06154028064,578.8683897931201,-68.52370749350862,-0.1533937129018654,15.110378285862074,75.0,-84.8010786796193,-0.0101515468375392,-0.0100363201365147,
CZxF7VE7vbRKUYxe79cjTvh1bHHmM2otu6PTStqq7L6V,68943.64254943776,21440.400433068964,-68.90155547308864,-1.138007348432999,6.761677361018073,70.0,-71.04784862654654,-0.1683025213527276,-0.0587089401116613,15.0
HQxnQTQSkeiwza2HY4UaDU2e5gycndbevJekeo4uXnqV,1082.828517732,330.53717556336005,-69.47465178921635,-1.188069559326602,6.878076560861435,74.0,-70.65153144815626,-0.17273281982453,-0.1038018231182183,
9wuNkHvMQEm5bAfYq34TGLs25P4cSeJSvtaDoDcfN2hs,111550.4952408912,33601.57356532704,-69.87770113188196,-0.5581382518546136,9.333216920091226,72.0,-78.53983102290947,-0.0598012728765719,-0.0161766405567782,13.0
knBfiYQSGCFEAsxUxYd8i1amoghHqRUYsqX2X9uhitS,2016.8410501824,597.8690707872,-70.35616313277986,-0.4496056243272771,15.043059089362629,74.0,-85.63848237533152,-0.0298879118706118,-0.0837232547516076,
C6tYwQ9fE9Q1qTkcySgMN46mrFmDcfM5MUdcSFfZ6iEx,66493.81914403489,19587.809270521444,-70.54190972533625,-1.4782941488752683,3.76334487115704,55.0,-71.31959820586992,-0.3928138928231595,-0.2839923426111994,5.0
7H82uB4VAK3FYcTuXapDx1oiNUo6df1SM75wWUqRKNpk,69427.18294960656,20399.593525500004,-70.61728179248325,-0.7872402224272332,8.42249779328209,64.0,-74.09123664273301,-0.0934687359675116,-0.0384310266949656,
CBHV4FaKpZif7EZLsxJUgA7bJjz8goJrt1fPz724sVW3,226733.739627876,66153.229749348,-70.82338523683278,-0.9448749412072412,7.942622125507774,63.0,-73.27805877029188,-0.1189625952584059,-0.0512325035694927,1.0
4eThb2W6ssE8ACvb1g6NAPYz41ybwEZ1fSLKomNAhKLB,141898.0303959317,41071.56854353681,-71.05557531070963,-1.2811948609253216,6.534371441101072,63.0,-71.63695310366364,-0.1960700998517823,-0.0914760788505608,3.0
ATmrJ28Eg4vgMMAdZMzjKjewZAy9PeQ5TwS27XCnPjMK,1002014.9180845502,276632.17533882626,-72.39240949948771,-0.8585175514120876,8.450050481669305,65.0,-74.30031887151242,-0.1015991032567757,-0.0404362010813289,
DXPNFXCoj4CJVQTtdsojVpSJDyZfLVAPJVHDY219JLnu,3066.0313435128005,842.6907758524802,-72.51525893120856,-0.9164950412275158,9.001290528549738,71.0,-74.9859652450888,-0.1018181824395772,-0.0377244861475618,1.25
HzJ7P6pHuXicN9gVWBVdQ6LCFvSvgxLQxaS5cLZ5jmSe,517512.4479991878,139943.887015068,-72.95835345485493,-0.8637535490407879,9.125710745443987,64.0,-75.6896342928507,-0.0946505508595061,-0.0419731682801103,38.0
tEsT1vjsJeKHw9GH5HpnQszn2LWmjR6q1AVCDCj51nd,18.193868952480003,4.84801834704,-73.35356014873808,3.3317332367765014,47.86188355775147,73.0,-80.09229174605797,0.0696114107744284,0.0780311939970535,1.3333333333333333
E6duoPwy43QqcjTqkwcJ9cJm2wjZnFGYr8HFtAjFBeXD,52897.16219276113,13251.23000149008,-74.94907202544887,-1.3239385287927476,7.914483440203196,66.0,-78.32086188172254,-0.1672804724143509,-0.0732421702481087,
5yvXESBztYEh4qkVHfG1s7nmuVExm2SR2x9rQJqbPdg2,3226.31775887616,774.0331991908802,-76.00877356046594,-1.3534630146183004,8.648264453961199,68.0,-77.05848925949452,-0.156501113237624,-0.104937610102103,
G6YEJUDqgovAzgHPt9rig3ku1PUeEWdVJCaVxAZQQeNt,1362.56452736976,300.26106688704004,-77.96353414053337,-0.901128694146303,9.072935081122354,76.0,-80.0019238859067,-0.0993205270498673,,
8GM4cn1GS1Cy9UEQJ72dNMDhS79Qq6HTUEnLgJ18uJLb,619899.2074183584,136148.24216468018,-78.03703561234008,-1.2527317632156951,8.115113173227636,51.0,-79.163768200234,-0.1543702147430982,-0.0910176979712576,
6E8g8VFKg3Ls9RvTt6NXTrJxThYWv2XopNw8NtUNRSn2,1108064.0847887334,234693.6531219845,-78.81948739754236,-0.9342072399844916,14.777344449512068,53.0,-93.68292538620908,-0.0632188850423215,-0.0648352655585181,0.5
8Qzfjrj7FEzYbzWhPLaft4jMNdwtswpctA3UL3GYGK2H,279748.5697922261,59106.13185377569,-78.871694715839,-1.0265241837108394,8.91076211963446,64.0,-80.1606893760954,-0.1152004923853751,-0.0476947327951054,6.0
GMuMaZx8V2vu8wYViSWNx5YaDX14JwZE1mxEA2J7dojk,1387.85891751312,287.72059338528004,-79.26874340362768,-1.3273997087990936,9.01865667365926,75.0,-81.1450454455803,-0.1471837499564677,-0.4042116761146331,
44S84PVKhZsj4jddibjYHS8og8WXZGCse3QjP8enwgsz,13417.64739488784,2666.8640859196803,-80.12420503063925,-1.0568641471412088,9.359645479480452,70.0,-84.10579156340798,-0.1129171130955993,-0.0376943933246713,19.0
9H83CWzGZRw5bhUhnvQnPAtN2pHbnd9AukemAopSihux,6837.868340790241,1189.3090693713602,-82.60702005218904,-1.0098027402843104,10.537342028139031,74.0,-87.39835847540732,-0.0958308781842443,-0.0284194152867374,
BNuCedGj43VkFUQT8Zzw8R3sDsvcHtUWVhPHbWia2dD1,254.78447477184,43.65822484368,-82.8646447619008,1.0511188599105676,28.2191456749226,73.0,-84.49492947025097,0.0372484295598169,0.0292801630839762,1.3333333333333333
3pqxb1HhCXSVyazvjyQsSRCiwNNDnJBjCRHisqSQU8HT,25483.501536261603,4000.68476635248,-84.30088282546365,-1.885094871748617,8.38242384542811,57.0,-84.46791278213793,-0.2248866087553869,-0.1431135723149638,
3nShJkiG46TtGR3QuG8J9T4y4KzPVmwmvvw5qb5HrxSg,252803.93704566624,38143.18333469041,-84.91195043066111,-1.9841396418158497,8.018336511626803,53.0,-86.92143903965953,-0.2474502833522631,-0.1672941642240929,3.6666666666666665
GmCdn3rRKkH6hRXrXHYq7VMUPRGHKj37u8xEvka94KpY,2143.98340429104,299.98141428192,-86.00822125388065,-0.9866949759270818,9.911125884956206,76.0,-87.39272449436062,-0.0995542774231892,,
CW34ooA55yrKTNFVc8LyMd5E8F425st8q3mzYPLRRLty,216203.7928680178,29906.00464120176,-86.16767807609278,11.34011991784353,116.52069252005684,66.0,-98.86165808538418,0.0973227988315598,0.3664594175738125,4.4
7Z4pBfC6aWVCZPs7R4AGcBux6vjkyPkrHc4pqhy5HLMb,13817.4684260496,1806.6096088910404,-86.92517649987822,-0.7605691016213373,10.546363229323958,74.0,-90.5259005635464,-0.0721167178754653,-0.0152079592979091,3.0
3Z4W7JHnVwt1bNJt2b5fmassMm7FxoLco3Kw5Fa7ZGEG,2596.9918614182407,286.9133718624,-88.95208813994073,-1.0296257526583057,10.20132183134108,76.0,-89.96837546473317,-0.1009306215097567,,
UeMFGbmAFx2ebEu8gs7s2wLYLGTuXAvrPe26bHbgbg4,6264.2992259016,616.80917315136,-90.1535806175896,-0.8603756687972757,17.169482817686344,73.0,-95.37341786274791,-0.05011075044794,-0.0280009048353578,
HtiV2kSJcTN2ywu6qomEJB4eZu45RDRFxNyxzcsVUBjv,3050.6982475070404,295.77609767856,-90.3046426200867,-2.4325428184179194,8.723892258917878,69.0,-90.88620515233184,-0.2788368707707602,-0.1711886850615196,
79yXSysYk6jfov2sCLBiEZ2u8AVi8NbWrQLQbWZJy3km,35420.52480617664,2830.57360894608,-92.0086627049284,-0.96451391042427,12.63189616958748,56.0,-94.49464487938984,-0.0763554336954123,-0.0490619485259899,
3NUU39i1kMSPNCzzU3khVLfNjikLZrz83USo2XQ9fYVC,4155.50444331984,297.6769638936,-92.83656249310168,-1.271841588675744,11.692094824152294,63.0,-93.05003262850468,-0.1087779057392271,-0.0574057396194826,
2LULUv6aigaZF1VXo8Fn1cTHnwr5PFbsray89pKgT1F5,8395.10456942352,592.5591645864,-92.941610676958,-1.0715615641122618,10.615019649023129,76.0,-93.61474059533076,-0.1009476759857787,,
2nHcvdwS1ttaHvBcp1Qg9Gf1EKHYvLu35x4mBebprhYJ,4879.513873440959,292.73520344928005,-94.00073017431863,-1.1240566793969993,10.972727277960924,68.0,-94.55193210284015,-0.1024409566484627,-0.0379458511353716,1.4285714285714286
3GuqFfFeZasJMsUXVREwwvYgCRPRa5KSFfSobSLHvKZn,50034.067957273925,2370.98896645536,-95.26125085715589,-1.0766983815209823,12.260720642651158,68.0,-95.75563411936376,-0.0878168920818153,-0.0381857284952056,
AUy1T3kBxrqdPXzw7wqeWHpWXQLv9qakPTiSRYj6gyDB,26095.469147928965,870.7281733660801,-96.66329749264084,0.1196844258742011,17.27702465431377,68.0,-97.92936822430008,0.0069273748384863,0.0036903631452672,19.0
H6s5sdWXAMwK4x3m4NoZjTMSKk1QibvRx39icoL97dL9,9254.57912793024,299.80149220320004,-96.76050646864748,-1.1194303868901343,11.004526876493642,76.0,-97.0610873245144,-0.101724535680067,,
AqHWRyQB7fUvxtWPbr7BzrwbzMrtaxmiUY6pxugQvvcV,15876.11227496736,288.99994225008004,-98.17965546448194,-1.1732348449417358,11.1538055348605,70.0,-98.3143364221973,-0.1051869553646839,-0.0318970879858401,13.0
DeXzabN4bnd6CXEdapBcq2L4Qe9iCtLaBjWDArfa3NGM,50261.39727968736,859.07325980016,-98.29078914177472,0.1342327392746809,21.47981901295662,70.0,-98.89720506578408,0.0062492490832307,0.0040101418312895,
684YfawtDJQeaihkstvRr29BBdPoHEoY5BqxD8nrpPjo,142593.0959407344,286.67569226832,-99.79895541900046,-4.344138655056147,16.129290139404752,70.0,-99.81625079749772,-0.2693322903556168,-0.1638630481448695,
